assessment_id,result_id,study,question_id,short_question,answer,justification,final_domain_judgment,judgment_basis,source_text,source_pdf,result_location,reviewer,review_date
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,4.2,Measurement differs between arms?,PN,Nausea/flatus self-reports potentially influenced by awareness; vomiting and clinician-masked dose separately rated.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,4.3,Outcome assessor aware?,PY,Nausea/flatus self-reports potentially influenced by awareness; vomiting and clinician-masked dose separately rated.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,4.4,Awareness could influence measurement?,Y,Nausea/flatus self-reports potentially influenced by awareness; vomiting and clinician-masked dose separately rated.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,4.5,Influence likely?,NI,Nausea/flatus self-reports potentially influenced by awareness; vomiting and clinician-masked dose separately rated.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0019,AUDIT-0019,Zhu 2022,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Zhu_2022.txt,TEAS EA Verification/Source PDFs/covidence_381_full_article.pdf,p. 422; Table 3,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,1.1,Random sequence?,Y,SPSS sequence in sealed envelopes; opacity and recruiter independence not adequately detailed.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,1.2,Concealed allocation?,NI,SPSS sequence in sealed envelopes; opacity and recruiter independence not adequately detailed.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,1.3,Baseline pattern suggests randomization failure?,PN,SPSS sequence in sealed envelopes; opacity and recruiter independence not adequately detailed.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.1,Participant aware?,PY,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.2,Care personnel aware?,PY,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.3,Trial-context deviations?,NI,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.4,Deviations affect outcome?,NI,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.5,Deviations balanced?,NI,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.6,Assignment-effect analysis appropriate?,PY,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,2.7,Analysis departure materially consequential?,NA,"Participants/provider unblinded, anaesthetists/assessors masked; possible differential recovery care.",Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,3.1,All or nearly all outcome data?,PY,"Two omissions from 59 (one no PVB, one preoperative withdrawal); limited missingness.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,3.2,Evidence missingness does not bias result?,NA,"Two omissions from 59 (one no PVB, one preoperative withdrawal); limited missingness.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,3.3,Missingness could depend on outcome?,NA,"Two omissions from 59 (one no PVB, one preoperative withdrawal); limited missingness.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,3.4,Such dependence likely?,NA,"Two omissions from 59 (one no PVB, one preoperative withdrawal); limited missingness.",Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,4.1,Measurement method inappropriate?,PN,Open-label patient reporting may affect nausea and GI times; observed vomiting considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,4.2,Measurement differs between arms?,PN,Open-label patient reporting may affect nausea and GI times; observed vomiting considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,4.3,Outcome assessor aware?,PY,Open-label patient reporting may affect nausea and GI times; observed vomiting considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,4.4,Awareness could influence measurement?,Y,Open-label patient reporting may affect nausea and GI times; observed vomiting considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,4.5,Influence likely?,NI,Open-label patient reporting may affect nausea and GI times; observed vomiting considered separately.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0077,AUDIT-0077,Yang 2020,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
V38-AUDIT-0078,AUDIT-0078,Yang 2020,1.1,Random sequence?,Y,SPSS sequence in sealed envelopes; opacity and recruiter independence not adequately detailed.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Yang_2020.txt,TEAS EA Verification/Source PDFs/covidence_464_verified.pdf,e920648-6; Table 4,AI assistant under user delegation,2026-09-20
